id,pos_x,pos_y,pos_z,activation_time,connection_interval,total_energy_consumption,lora_energy_consumption,ble_energy_consumption
975,136.968783,34.971596,1.000000,5790.000000,600.000000,1.173528,1.173528,0.000000
974,136.968782,34.971596,1.000000,5790.000000,600.000000,1.176914,1.176914,0.000000
973,136.972396,34.961958,1.000000,5780.000000,600.000000,1.172995,1.172995,0.000000
972,136.972395,34.961958,1.000000,5780.000000,600.000000,1.172995,1.172995,0.000000
971,136.970105,34.962245,1.000000,5770.000000,600.000000,1.173429,1.173429,0.000000
970,136.970104,34.962245,1.000000,5770.000000,600.000000,1.174638,1.174638,0.000000
969,136.967603,34.963005,1.000000,5760.000000,600.000000,1.172896,1.172896,0.000000
968,136.967602,34.963005,1.000000,5760.000000,600.000000,1.172896,1.172896,0.000000
967,136.967833,34.964474,1.000000,5750.000000,600.000000,1.172846,1.172846,0.000000
966,136.967832,34.964474,1.000000,5750.000000,600.000000,1.174539,1.174539,0.000000
965,136.968390,34.965523,1.000000,5740.000000,600.000000,1.172797,1.172797,0.000000
964,136.968389,34.965523,1.000000,5740.000000,600.000000,1.172797,1.172797,0.000000
963,136.970168,34.967735,1.000000,5730.000000,600.000000,1.176617,1.176617,0.000000
962,136.970167,34.967735,1.000000,5730.000000,600.000000,1.178310,1.178310,0.000000
961,136.967403,34.967882,1.000000,5720.000000,600.000000,1.172698,1.172698,0.000000
960,136.967402,34.967882,1.000000,5720.000000,600.000000,1.172698,1.172698,0.000000
959,136.945559,34.949888,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
958,136.965871,34.968686,1.000000,5700.000000,600.000000,1.174775,1.174775,0.000000
957,136.965870,34.968686,1.000000,5700.000000,600.000000,1.176469,1.176469,0.000000
956,136.962941,34.969047,1.000000,5690.000000,600.000000,1.172549,1.172549,0.000000
955,136.962940,34.969047,1.000000,5690.000000,600.000000,1.172549,1.172549,0.000000
954,136.967565,34.972400,1.000000,5680.000000,600.000000,1.172500,1.172500,0.000000
953,136.967564,34.972400,1.000000,5680.000000,600.000000,1.172500,1.172500,0.000000
952,136.969089,34.969285,1.000000,5670.000000,600.000000,1.172450,1.172450,0.000000
951,136.969088,34.969285,1.000000,5670.000000,600.000000,1.172450,1.172450,0.000000
950,136.965508,34.966408,1.000000,5660.000000,600.000000,1.172401,1.172401,0.000000
949,136.965507,34.966408,1.000000,5660.000000,600.000000,1.172401,1.172401,0.000000
948,136.967283,34.969685,1.000000,5650.000000,600.000000,1.172351,1.172351,0.000000
947,136.967282,34.969685,1.000000,5650.000000,600.000000,1.172351,1.172351,0.000000
946,136.959821,34.969016,1.000000,5640.000000,600.000000,1.172302,1.172302,0.000000
945,136.959820,34.969016,1.000000,5640.000000,600.000000,1.172302,1.172302,0.000000
944,136.959500,34.969530,1.000000,5630.000000,600.000000,1.172252,1.172252,0.000000
943,136.959499,34.969530,1.000000,5630.000000,600.000000,1.172252,1.172252,0.000000
942,136.959890,34.969792,1.000000,5620.000000,600.000000,1.172203,1.172203,0.000000
941,136.959889,34.969792,1.000000,5620.000000,600.000000,1.172203,1.172203,0.000000
940,136.961500,34.971217,1.000000,5610.000000,600.000000,1.172153,1.172153,0.000000
939,136.961499,34.971217,1.000000,5610.000000,600.000000,1.172153,1.172153,0.000000
938,136.962032,34.970527,1.000000,5600.000000,600.000000,1.172104,1.172104,0.000000
937,136.962031,34.970527,1.000000,5600.000000,600.000000,1.172104,1.172104,0.000000
